,title,genres,tmdbId
7392,Machete,Action|Adventure|Comedy|Crime|Thriller,23631.0
7394,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,35791.0
7396,"Social Network, The",Drama,37799.0
7398,"Town, The",Crime|Drama|Thriller,23168.0
7399,Easy A,Comedy|Romance,37735.0
7400,Eat Pray Love,Drama|Romance,38167.0
7405,Wall Street: Money Never Sleeps,Drama,33909.0
7406,Legend of the Guardians: The Owls of Ga'Hoole,Adventure|Animation|Fantasy|IMAX,41216.0
7407,It's Kind of a Funny Story,Comedy|Drama,43923.0
7410,Let Me In,Drama|Horror|Mystery,41402.0
7413,Devil,Horror|Mystery|Thriller,44040.0
7415,Life as We Know It,Comedy|Romance,38408.0
7420,Monsters,Drama|Sci-Fi,43933.0
7421,Never Let Me Go,Drama|Romance|Sci-Fi,42188.0
7428,Red,Action|Comedy,39514.0
7431,Paranormal Activity 2,Horror|IMAX,41436.0
7433,Hereafter,Drama|Fantasy,44603.0
7435,Saw VII 3D - The Final Chapter,Horror|Mystery|Thriller,41439.0
7436,Due Date,Comedy,41733.0
7437,127 Hours,Adventure|Drama|Thriller,44115.0
7438,Megamind,Action|Animation|Children|Comedy|Sci-Fi|IMAX,38055.0
7439,Black Swan,Drama|Thriller,44214.0
7441,Unstoppable,Action|Drama|Thriller,44048.0
7444,"Next Three Days, The",Crime|Drama|Romance|Thriller,43539.0
7448,Harry Potter and the Deathly Hallows: Part 1,Action|Adventure|Fantasy|IMAX,12444.0
7449,"King's Speech, The",Drama,45269.0
7450,Tangled,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,38757.0
7452,"Fighter, The",Drama,45317.0
7458,Skyline,Sci-Fi|Thriller,42684.0
7459,Beastly,Drama|Fantasy|Romance,38117.0
7460,Love and Other Drugs,Comedy|Drama|Romance,43347.0
7461,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",Adventure|Children|Fantasy,10140.0
7462,"Tourist, The",Drama|Thriller,37710.0
7466,True Grit,Western,44264.0
7467,Tron: Legacy,Action|Adventure|Sci-Fi|IMAX,20526.0
7472,I Saw the Devil (Akmareul boatda),Crime|Thriller,49797.0
7474,Faster,Action|Crime|Drama,41283.0
7478,Little Fockers,Comedy,39451.0
7479,Gulliver's Travels,Adventure|Comedy|Fantasy,38745.0
7481,Burlesque,Drama|Musical|Romance,42297.0
7482,"Secret World of Arrietty, The (Kari-gurashi no Arietti)",Animation|Children|Fantasy,51739.0
7483,Tucker & Dale vs Evil,Comedy|Horror,46838.0
7486,"Green Hornet, The",Action|Comedy|Crime|Fantasy|Thriller|IMAX,40805.0
7487,"Way Back, The",Drama,49009.0
7489,Season of the Witch,Adventure|Drama|Fantasy,23047.0
7491,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX,49849.0
7498,Limitless,Sci-Fi|Thriller,51876.0
7501,I Spit on Your Grave,Crime|Horror|Thriller,43947.0
7505,No Strings Attached,Comedy|Romance,41630.0
7506,"Lincoln Lawyer, The",Crime|Drama|Thriller,50348.0
7511,Unknown,Drama|Mystery|Thriller,48138.0
7513,Gnomeo & Juliet,Adventure|Animation|Children|Comedy|Fantasy|Romance,45772.0
7516,Paul,Adventure|Comedy|Sci-Fi,39513.0
7520,Drive Angry,Action|Fantasy|Thriller,47327.0
7521,Rango,Action|Adventure|Animation|Children|Comedy|Western,44896.0
7524,"Adjustment Bureau, The",Romance|Sci-Fi|Thriller,38050.0
7525,"Mechanic, The",Action|Drama|Thriller,27582.0
7526,Hall Pass,Comedy,48988.0
7528,I Am Number Four,Action|Sci-Fi|Thriller|IMAX,46529.0
7529,Battle: Los Angeles,Action|Sci-Fi|War,44943.0
7537,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),Action|Crime|Drama,47931.0
7539,Just Go with It,Comedy|Romance,50546.0
7541,Red Riding Hood,Fantasy|Horror|Mystery|Thriller,49730.0
7543,Super,Action|Comedy|Drama,45132.0
7544,"Troll Hunter, The (Trolljegeren)",Fantasy|Horror,46146.0
7545,Source Code,Action|Drama|Mystery|Sci-Fi|Thriller,45612.0
7546,Jane Eyre,Drama|Romance,38684.0
7547,Sucker Punch,Action|Fantasy|Thriller|IMAX,23629.0
7551,Insidious,Fantasy|Horror|Thriller,49018.0
7562,Hanna,Action|Adventure|Mystery|Thriller,50456.0
7568,Scream 4,Comedy|Horror|Mystery|Thriller,41446.0
7569,Rio,Adventure|Animation|Children|Comedy,46195.0
7570,Melancholia,Drama|Sci-Fi,62215.0
7571,Thor,Action|Adventure|Drama|Fantasy|IMAX,10195.0
7578,Water for Elephants,Drama|Romance,55787.0
7581,"Fast Five (Fast and the Furious 5, The)",Action|Crime|Drama|Thriller|IMAX,51497.0
7584,Incendies,Drama|Mystery|War,46738.0
7587,Bridesmaids,Comedy,55721.0
7588,Priest,Action|Horror|Sci-Fi|Thriller,38321.0
7590,Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Fantasy|IMAX,1865.0
7591,Midnight in Paris,Comedy|Fantasy|Romance,59436.0
7593,"Tree of Life, The",Drama,8967.0
7594,"Hangover Part II, The",Comedy,45243.0
7598,Attack the Block,Action|Comedy|Sci-Fi,59678.0
7601,Kung Fu Panda 2,Action|Adventure|Animation|Children|Comedy|IMAX,49444.0
7602,X-Men: First Class,Action|Adventure|Sci-Fi|Thriller|War,49538.0
7603,Submarine,Comedy|Drama|Romance,49020.0
7607,Super 8,Mystery|Sci-Fi|Thriller|IMAX,37686.0
7609,Green Lantern,Action|Adventure|Sci-Fi,44912.0
7611,Mr. Popper's Penguins,Comedy,58224.0
7612,Bad Teacher,Comedy,52449.0
7613,Transformers: Dark of the Moon,Action|Adventure|Sci-Fi|War|IMAX,38356.0
7615,Your Highness,Action|Adventure|Comedy|Fantasy,38319.0
7619,Zookeeper,Comedy,38317.0
7620,Horrible Bosses,Comedy|Crime,51540.0
7621,Cars 2,Adventure|Animation|Children|Comedy|IMAX,49013.0
7625,Monte Carlo,Adventure|Comedy|Romance,59860.0
7626,Harry Potter and the Deathly Hallows: Part 2,Action|Adventure|Drama|Fantasy|Mystery|IMAX,12445.0
7627,Drive,Crime|Drama|Film-Noir|Thriller,64690.0
7628,Captain America: The First Avenger,Action|Adventure|Sci-Fi|Thriller|War,1771.0
7629,"Crazy, Stupid, Love.",Comedy|Drama|Romance,50646.0
7630,One Day,Drama|Romance,51828.0
7636,"Smurfs, The",Animation|Children|Comedy,41513.0
7637,Friends with Benefits,Comedy|Romance,50544.0
7639,Blitz,Action|Crime|Thriller,55846.0
7644,Rise of the Planet of the Apes,Action|Drama|Sci-Fi|Thriller,61791.0
7646,"Change-Up, The",Comedy,49520.0
7647,"Help, The",Drama,50014.0
7648,30 Minutes or Less,Action|Comedy|Crime,62206.0
7650,Final Destination 5,Horror|Thriller|IMAX,55779.0
7653,Fright Night,Comedy|Horror,58151.0
7654,Another Earth,Drama|Romance|Sci-Fi,55420.0
7658,Colombiana,Action|Adventure|Drama|Thriller,62835.0
7660,"Skin I Live In, The (La piel que habito)",Drama,63311.0
7661,Conan the Barbarian,Action|Adventure|Fantasy,37430.0
7669,Contagion,Sci-Fi|Thriller|IMAX,39538.0
7670,Moneyball,Drama,60308.0
7675,"Avengers, The",Action|Adventure|Sci-Fi|IMAX,24428.0
7676,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller,49517.0
7677,"Separation, A (Jodaeiye Nader az Simin)",Drama,60243.0
7678,"Dangerous Method, A",Drama|Thriller,48231.0
7679,Warrior,Drama,59440.0
7680,"Ides of March, The",Drama,10316.0
7682,Killer Elite,Action|Thriller,49021.0
7684,50/50,Comedy|Drama,40807.0
7686,The Artist,Comedy|Drama|Romance,74643.0
7689,Take Shelter,Drama,64720.0
7692,Real Steel,Action|Drama|Sci-Fi|IMAX,39254.0
7693,Footloose,Comedy|Drama|Musical,68817.0
7694,"Thing, The",Horror|Mystery|Sci-Fi|Thriller,60935.0
7698,We Need to Talk About Kevin,Drama|Thriller,71859.0
7700,"Three Musketeers, The",Action|Adventure,52451.0
7701,In Time,Crime|Sci-Fi|Thriller,49530.0
7703,Carnage,Comedy|Drama,72113.0
7704,Margin Call,Drama|Thriller,50839.0
7705,Paranormal Activity 3,Horror,72571.0
7707,Johnny English Reborn,Adventure|Comedy|Thriller,58233.0
7708,Abduction,Action|Drama|Mystery|Thriller,59965.0
7710,Shame,Drama,76025.0
7711,What's Your Number?,Comedy|Romance,63492.0
7716,Tower Heist,Action|Comedy|Crime,59108.0
7717,J. Edgar,Drama,88794.0
7719,"Adventures of Tintin, The",Action|Animation|Mystery|IMAX,17578.0
7723,Hugo,Children|Drama|Mystery,44826.0
7724,Immortals,Action|Drama|Fantasy,37958.0
7725,Jack and Jill,Comedy,71880.0
7728,"Descendants, The",Comedy|Drama,65057.0
7730,"Muppets, The",Children|Comedy|Musical,64328.0
7731,"Twilight Saga: Breaking Dawn - Part 1, The",Adventure|Drama|Fantasy|Romance,50619.0
7732,War Horse,Drama|War,57212.0
7739,Extremely Loud and Incredibly Close,Drama,64685.0
7746,Bullet to the Head,Action|Crime|Film-Noir,70074.0
7747,"Expendables 2, The",Action|Adventure,76163.0
7749,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller,70160.0
7750,"Dark Knight Rises, The",Action|Adventure|Crime|IMAX,49026.0
7751,"Bourne Legacy, The",Action|Adventure|Drama|Thriller|IMAX,49040.0
7752,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,58574.0
7755,New Year's Eve,Comedy|Romance,62838.0
7756,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX,56292.0
7757,We Bought a Zoo,Comedy|Drama,74465.0
7758,"Girl with the Dragon Tattoo, The",Drama|Thriller,65754.0
7759,"Darkest Hour, The",Action|Horror|Sci-Fi|Thriller,71469.0
7761,Alvin and the Chipmunks: Chipwrecked,Animation|Comedy,55301.0
7765,Contraband,Action|Crime|Drama|Thriller,77866.0
7769,"Iron Lady, The",Drama,71688.0
7772,Underworld: Awakening,Action|Fantasy|Horror|IMAX,52520.0
7773,"Grey, The",Action|Drama,75174.0
7774,Man on a Ledge,Crime|Thriller,49527.0
7776,Haywire,Action|Thriller,70435.0
7784,Intouchables,Comedy|Drama,77338.0
7789,Chronicle,Action|Sci-Fi|Thriller,76726.0
7790,"Woman in Black, The",Drama|Horror|Thriller,65086.0
7795,Safe House,Action|Crime|Mystery|Thriller,59961.0
7796,"Vow, The",Drama|Romance,72570.0
7802,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Sci-Fi|IMAX,72545.0
7806,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,71676.0
7818,Project X,Comedy,57214.0
7819,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX,73723.0
7823,This Means War,Action|Comedy|Romance,59962.0
7824,John Carter,Action|Adventure|Sci-Fi|IMAX,49529.0
7827,21 Jump Street,Action|Comedy|Crime,64688.0
7829,Lockout,Action|Sci-Fi|Thriller,81796.0
7835,Wrath of the Titans,Action|Adventure|Fantasy|IMAX,57165.0
7837,Iron Sky,Action|Comedy|Sci-Fi,10679.0
7839,American Reunion (American Pie 4),Comedy,71552.0
7840,The Raid: Redemption,Action|Crime,94329.0
7841,"Cabin in the Woods, The",Comedy|Horror|Sci-Fi|Thriller,22970.0
7847,Mirror Mirror,Adventure|Comedy|Fantasy,62764.0
7848,Battleship,Action|Sci-Fi|Thriller|IMAX,44833.0
7849,"Best Exotic Marigold Hotel, The",Comedy|Drama,74534.0
7855,"Five-Year Engagement, The",Comedy|Romance,72207.0
7857,"Lucky One, The",Drama,77877.0
7858,Safe,Action|Crime|Thriller,72387.0
7859,Dark Shadows,Comedy|Horror|IMAX,62213.0
7863,"Dictator, The",Comedy,76493.0
7865,Men in Black III (M.III.B.) (M.I.B.³),Action|Comedy|Sci-Fi|IMAX,41154.0
7866,Snow White and the Huntsman,Action|Adventure|Drama,58595.0
7870,Prometheus,Action|Horror|Sci-Fi|IMAX,70981.0
7876,Moonrise Kingdom,Comedy|Drama|Romance,83666.0
7877,Get the Gringo,Action|Crime|Drama|Thriller,80389.0
7880,Safety Not Guaranteed,Comedy|Drama,84332.0
7881,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX,80321.0
7888,Brave,Action|Adventure|Animation|Children,62177.0
7893,What to Expect When You're Expecting,Comedy|Drama|Romance,76494.0
7894,To Rome with Love,Comedy,81836.0
7895,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,72331.0
7898,Seeking a Friend for the End of the World,Comedy|Drama|Romance,88005.0
7902,Ted,Comedy|Fantasy,72105.0
7903,Magic Mike,Drama|Romance,77930.0
7909,"Amazing Spider-Man, The",Action|Adventure|Sci-Fi|IMAX,1930.0
7911,Ice Age 4: Continental Drift,Adventure|Animation|Comedy,57800.0
7913,Savages,Crime|Drama|Thriller,82525.0
7919,"Watch, The",Comedy|Sci-Fi,80035.0
7929,Ruby Sparks,Comedy|Fantasy|Romance,103332.0
7930,Total Recall,Action|Sci-Fi|Thriller,64635.0
7937,Skyfall,Action|Adventure|Thriller|IMAX,37724.0
7939,"Campaign, The",Comedy,77953.0
7943,ParaNorman,Adventure|Animation|Comedy,77174.0
7947,Premium Rush,Action|Thriller,49526.0
7949,Lawless,Crime|Drama,82633.0
7958,Pitch Perfect,Comedy|Musical,114150.0
7961,Looper,Action|Crime|Sci-Fi,59967.0
7962,That's My Boy,Comedy,87428.0
7963,Robot & Frank,Comedy|Drama|Sci-Fi,84329.0
7964,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX,71679.0
7966,"Master, The",Drama,68722.0
7967,Dredd,Action|Sci-Fi,49049.0
7968,End of Watch,Crime|Drama|Thriller,77016.0
7970,"Perks of Being a Wallflower, The",Drama|Romance,84892.0
7971,"Hunt, The (Jagten)",Drama,103663.0
7973,Taken 2,Action|Crime|Drama|Thriller,82675.0
7974,House at the End of the Street,Horror|Thriller,82505.0
7978,LOL,Comedy|Drama|Romance,80271.0
7979,Rust and Bone (De rouille et d'os),Drama|Romance,97365.0
7981,Frankenweenie,Animation|Comedy|Horror|IMAX,62214.0
7982,Sinister,Horror|Thriller,82507.0
7984,Hotel Transylvania,Animation|Children|Comedy,76492.0
7987,Argo,Drama|Thriller,68734.0
7988,Seven Psychopaths,Comedy|Crime,86838.0
7993,Paranormal Activity 4,Horror|IMAX,82990.0
7995,Cloud Atlas,Drama|Sci-Fi|IMAX,83542.0
7998,Here Comes the Boom,Action|Comedy,87826.0
8000,Killing Them Softly,Crime|Drama|Thriller,64689.0
8004,Wreck-It Ralph,Animation|Comedy,82690.0
8005,Silver Linings Playbook,Comedy|Drama,82693.0
8006,Flight,Drama,87502.0
8007,Anna Karenina,Drama,96724.0
8008,Life of Pi,Adventure|Drama|IMAX,87827.0
8015,Lincoln,Drama|War,72976.0
8018,"Twilight Saga: Breaking Dawn - Part 2, The",Adventure|Drama|Fantasy|Romance|IMAX,50620.0
8020,Red Dawn,Action|War,60747.0
8021,Rise of the Guardians,Adventure|Animation|Children|Fantasy|IMAX,81188.0
8025,Paperman,Animation|Comedy|Romance,140420.0
8028,Hitchcock,Drama,112336.0
8035,"Hobbit: An Unexpected Journey, The",Adventure|Fantasy|IMAX,49051.0
8038,Zero Dark Thirty,Action|Drama|Thriller,97630.0
8040,Warm Bodies,Comedy|Horror|Romance,82654.0
8044,Jack Reacher,Action|Crime|Thriller,75780.0
8045,Django Unchained,Action|Drama|Western,68718.0
8046,This Is 40,Drama,89492.0
8049,"Impossible, The (Imposible, Lo)",Drama|Thriller,80278.0
8050,"Misérables, Les",Drama|Musical|Romance|IMAX,82695.0
8058,Texas Chainsaw 3D,Horror|Mystery|Thriller,76617.0
8059,Gangster Squad,Action|Crime|Drama,82682.0
8065,"Last Stand, The",Action|Crime|Thriller,76640.0
8070,Movie 43,Comedy,87818.0
8073,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX,60304.0
8077,Upside Down,Drama|Romance|Sci-Fi,58244.0
8081,Side Effects,Crime|Drama|Mystery|Thriller,109421.0
8082,Identity Thief,Comedy|Crime,109431.0
8084,Beautiful Creatures,Drama|Fantasy|Romance,109491.0
8085,"Good Day to Die Hard, A",Action|Crime|Thriller|IMAX,47964.0
8086,21 and Over,Comedy,107811.0
8087,Safe Haven,Drama|Mystery|Romance,112949.0
8092,Before Midnight,Drama|Romance,132344.0
8093,Snitch,Action|Drama|Thriller,134411.0
8094,Dark Skies,Horror|Sci-Fi|Thriller,145135.0
8098,Jack the Giant Slayer,Adventure|Fantasy|IMAX,81005.0
8102,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,72559.0
8103,Stoker,Drama|Mystery|Thriller,86825.0
8104,Oz the Great and Powerful,Action|Adventure|Fantasy|IMAX,68728.0
8105,"Croods, The",Adventure|Animation|Comedy,49519.0
8106,"Incredible Burt Wonderstone, The",Comedy,124459.0
8107,"Call, The",Drama|Thriller,158011.0
8108,Olympus Has Fallen,Action|Thriller,117263.0
8109,"First Time, The",Comedy|Drama|Romance,84199.0
8111,"Place Beyond the Pines, The",Crime|Drama,97367.0
8114,"Host, The",Action|Adventure|Romance,72710.0
8116,Evil Dead,Horror,109428.0
8117,Trance,Crime|Thriller,68727.0
8119,Oblivion,Action|Adventure|Sci-Fi|IMAX,75612.0
8121,42,Drama,109410.0
8122,Wolf Children (Okami kodomo no ame to yuki),Animation|Fantasy,110420.0
8123,Disconnect,Drama|Thriller,127517.0
8126,Pain & Gain,Action|Comedy|Crime,134374.0
8132,This Is the End,Action|Comedy,109414.0
8133,Iron Man 3,Action|Sci-Fi|Thriller|IMAX,68721.0
8135,Mud,Adventure|Crime|Drama,103731.0
8140,"Great Gatsby, The",Drama,64682.0
8141,Star Trek Into Darkness,Action|Adventure|Sci-Fi|IMAX,54138.0
8142,"Internship, The",Comedy,116741.0
8146,Only God Forgives,Drama|Thriller,77987.0
8147,"Hangover Part III, The",Comedy,109439.0
8148,"Fast & Furious 6 (Fast and the Furious 6, The)",Action|Crime|Thriller|IMAX,82992.0
8149,Epic,Adventure|Animation|Fantasy,116711.0
8160,After Earth,Action|Adventure|Sci-Fi|IMAX,82700.0
8161,Now You See Me,Crime|Mystery|Thriller,75656.0
8163,"Way, Way Back, The",Comedy|Drama,147773.0
8165,Man of Steel,Action|Adventure|Fantasy|Sci-Fi|IMAX,49521.0
8167,"Purge, The",Crime|Horror|Thriller,158015.0
8170,"Bling Ring, The",Crime|Drama,96936.0
8171,Monsters University,Adventure|Animation|Comedy,62211.0
8176,Pacific Rim,Action|Adventure|Sci-Fi|IMAX,68726.0
8178,"Best Offer, The (Migliore offerta, La)",Thriller,152742.0
8180,World War Z,Action|Drama|Horror|IMAX,72190.0
8181,Elysium,Action|Drama|Sci-Fi|IMAX,68724.0
8182,Despicable Me 2,Animation|Children|Comedy|IMAX,93456.0
8183,White House Down,Action|Drama|Thriller|IMAX,117251.0
8184,"World's End, The",Action|Comedy|Sci-Fi,107985.0
8185,Redemption (Hummingbird),Action|Crime|Thriller,136418.0
8186,"Heat, The",Action|Comedy|Crime,136795.0
8187,"Lone Ranger, The",Action|Adventure|Western|IMAX,57201.0
8191,The Spectacular Now,Comedy|Drama|Romance,157386.0
8193,Sharknado,Sci-Fi,205321.0
8195,Stuck in Love,Comedy|Drama|Romance,111969.0
8198,R.I.P.D.,Action|Comedy|Fantasy,49524.0
8200,"Conjuring, The",Horror|Thriller,138843.0
8201,Turbo,Adventure|Animation|Children|Comedy|Fantasy,77950.0
8202,"Wolverine, The",Action|Adventure|Fantasy|Sci-Fi,76170.0
8204,Red 2,Action|Comedy|Crime|Thriller,146216.0
8207,2 Guns,Action|Comedy|Crime,136400.0
8208,Blue Jasmine,Drama,160588.0
8209,"Great Beauty, The (Grande Bellezza, La)",Comedy|Drama,179144.0
8212,Percy Jackson: Sea of Monsters,Adventure|Children|Fantasy,76285.0
8213,"Smurfs 2, The",Animation|Children|Comedy,77931.0
8217,We're the Millers,Comedy|Crime,138832.0
8218,Grown Ups 2,Comedy,109418.0
8219,Kick-Ass 2,Action|Comedy|Crime,59859.0
8220,Riddick,Action|Sci-Fi|Thriller|IMAX,87421.0
8221,Planes,Adventure|Animation|Comedy,151960.0
8222,Blackfish,Documentary,158999.0
8223,"Wind Rises, The (Kaze tachinu)",Animation|Drama|Romance,149870.0
8224,Jobs,Drama,115782.0
8225,Lee Daniels' The Butler,Drama,132363.0
8227,About Time,Drama|Fantasy|Romance,122906.0
8229,You're Next,Horror|Thriller,83899.0
8234,Gravity,Action|Sci-Fi|IMAX,49047.0
8235,What If,Comedy|Drama|Romance,212716.0
8237,Prisoners,Drama|Mystery|Thriller,146233.0
8239,Insidious: Chapter 2,Horror|Thriller,91586.0
8240,Rush,Action|Drama,96721.0
8241,"Family, The",Action|Comedy|Crime,112205.0
8242,Short Term 12,Drama,169813.0
8246,Nebraska,Adventure|Drama,129670.0
8248,Don Jon,Comedy|Drama|Romance,138697.0
8253,Runner Runner,Crime|Drama|Thriller,146238.0
8254,Blue Is the Warmest Color (La vie d'Adèle),Drama|Romance,152584.0
8255,Cloudy with a Chance of Meatballs 2,Animation|Children|Comedy|Fantasy,109451.0
8256,Captain Phillips,Adventure|Drama|Thriller|IMAX,109424.0
8258,Machete Kills (Machete 2),Action|Crime|Thriller,106747.0
8259,Filth,Comedy|Crime|Drama,85889.0
8260,Escape Plan,Action|Mystery|Thriller,107846.0
8262,Carrie,Drama|Horror,133805.0
8264,"Counselor, The",Crime|Drama|Thriller,109091.0
8267,12 Years a Slave,Drama,76203.0
8268,All Is Lost,Action|Adventure|Drama,152747.0
8269,Ender's Game,Action|Adventure|Sci-Fi|IMAX,80274.0
8270,Jackass Presents: Bad Grandpa,Comedy,208134.0
8271,Thor: The Dark World,Action|Adventure|Fantasy|IMAX,76338.0
8272,Dallas Buyers Club,Drama,152532.0
8274,Last Vegas,Comedy|Drama|Romance,137093.0
8275,Philomena,Comedy|Drama,205220.0
8276,"Book Thief, The",Children|Drama|War,203833.0
8277,The Hunger Games: Catching Fire,Action|Adventure|Sci-Fi|IMAX,101299.0
8278,"Hobbit: The Desolation of Smaug, The",Adventure|Fantasy|IMAX,57158.0
8279,47 Ronin,Action|Adventure|Fantasy,64686.0
8280,Delivery Man,Comedy,146239.0
8285,Frozen,Adventure|Animation|Comedy|Fantasy|Musical|Romance,109445.0
8286,Inside Llewyn Davis,Drama,86829.0
8287,"Wolf of Wall Street, The",Comedy|Crime|Drama,106646.0
8288,Homefront,Action|Crime|Thriller,204082.0
8293,American Hustle,Crime|Drama,168672.0
8294,"Secret Life of Walter Mitty, The",Adventure|Comedy|Drama,116745.0
8295,Her,Drama|Romance|Sci-Fi,152601.0
8298,Lone Survivor,Action|Drama|Thriller|War,193756.0
8299,Saving Mr. Banks,Comedy|Drama,140823.0
8301,Oldboy,Action|Drama|Mystery,87516.0
8303,Anchorman 2: The Legend Continues,Comedy,109443.0
8304,Snowpiercer,Action|Drama|Sci-Fi,110415.0
8312,"Fuck You, Goethe (Fack Ju Göhte)",Comedy,233063.0
8316,Only Lovers Left Alive,Drama|Horror|Romance,152603.0
8327,Ride Along,Action|Comedy,168530.0
8328,Jack Ryan: Shadow Recruit,Action|Drama|Thriller|IMAX,137094.0
8329,Divergent,Adventure|Romance|Sci-Fi|IMAX,157350.0
8333,"I, Frankenstein",Action|Fantasy|Sci-Fi|IMAX,100241.0
8336,Enemy,Mystery|Thriller,181886.0
8338,"Monuments Men, The",Action|Drama|War,152760.0
8339,The Lego Movie,Action|Adventure|Animation|Children|Comedy|Fantasy,137106.0
8340,RoboCop,Action|Crime|Sci-Fi|IMAX,97020.0
8342,Nymphomaniac: Volume II,Drama|Mystery,249397.0
8347,Winter's Tale,Drama|Fantasy|Mystery,137321.0
8354,"Grand Budapest Hotel, The",Comedy|Drama,120467.0
8357,That Awkward Moment,Comedy|Romance,225565.0
8358,Interstellar,Sci-Fi|IMAX,157336.0
8359,3 Days to Kill,Action|Crime|Drama,192102.0
8361,Non-Stop,Action|Mystery|Thriller,225574.0
8364,300: Rise of an Empire,Action|Drama|War|IMAX,53182.0
8367,Mr. Peabody & Sherman,Adventure|Animation|Comedy,82703.0
8368,Under the Skin,Horror|Sci-Fi|Thriller,97370.0
8369,Need for Speed,Action|Crime|Drama|IMAX,136797.0
8371,Veronica Mars,Comedy|Crime|Drama,177494.0
8377,Captain America: The Winter Soldier,Action|Adventure|Sci-Fi|IMAX,100402.0
8378,Noah,Adventure|Drama|IMAX,86834.0
8386,The Raid 2: Berandal,Action|Crime|Thriller,180299.0
8388,The Amazing Spider-Man 2,Action|Sci-Fi|IMAX,102382.0
8390,Oculus,Horror,157547.0
8393,Rio 2,Adventure|Animation|Children|Comedy,172385.0
8396,Transcendence,Drama|Sci-Fi|IMAX,157353.0
8398,"Other Woman, The",Comedy|Romance,193610.0
8400,Mulan II,Action|Animation|Children|Comedy|Musical,12242.0
8401,Brick Mansions,Action|Crime|Drama,254473.0
8402,Locke,Drama,210479.0
8403,Neighbors,Comedy,195589.0
8406,Lucy,Action|Sci-Fi,240832.0
8407,X-Men: Days of Future Past,Action|Adventure|Sci-Fi,127585.0
8408,Godzilla,Action|Adventure|Sci-Fi|IMAX,124905.0
8409,Walk of Shame,Comedy,187596.0
8410,Blue Ruin,Thriller,188166.0
8411,Chef,Comedy,212778.0
8413,Blended,Comedy,232672.0
8414,Begin Again,Comedy|Romance,198277.0
8415,Maleficent,Action|Adventure|Children|IMAX,102651.0
8419,A Million Ways to Die in the West,Comedy|Western,188161.0
8420,Edge of Tomorrow,Action|Sci-Fi|IMAX,137113.0
8421,Mission: Impossible - Rogue Nation,Action|Adventure|Thriller,177677.0
8428,The Fault in Our Stars,Drama|Romance,222935.0
8431,22 Jump Street,Action|Comedy|Crime,187017.0
8432,"Equalizer, The",Action|Crime|Thriller,156022.0
8433,How to Train Your Dragon 2,Action|Adventure|Animation,82702.0
8434,Birdman: Or (The Unexpected Virtue of Ignorance),Comedy|Drama,194662.0
8435,Boyhood,Drama,85350.0
8440,Transformers: Age of Extinction,Action|Adventure|Sci-Fi,91314.0
8441,Frank,Comedy|Drama|Mystery,171372.0
8445,Tammy,Comedy,226486.0
8447,"Babadook, The",Drama|Horror|Thriller,242224.0
8448,Whiplash,Drama,244786.0
8449,Gone Girl,Drama|Thriller,210577.0
8451,Dawn of the Planet of the Apes,Sci-Fi,119450.0
8452,Deliver Us from Evil,Crime|Horror|Thriller,184346.0
8454,Sex Tape,Comedy,225886.0
8455,I Origins,Drama|Sci-Fi,244267.0
8456,"Purge: Anarchy, The",Action|Horror|Thriller,238636.0
8457,Guardians of the Galaxy,Action|Adventure|Sci-Fi,118340.0
8458,"Signal, The",Sci-Fi|Thriller,242095.0
8459,The Expendables 3,Action|Adventure,138103.0
8460,Hercules,Action|Adventure,184315.0
8461,A Most Wanted Man,Thriller,157849.0
8465,Magic in the Moonlight,Comedy|Drama|Romance,229297.0
8467,The Hundred-Foot Journey,Comedy|Drama,228194.0
8471,Jupiter Ascending,Action|Adventure|Sci-Fi,76757.0
8472,Teenage Mutant Ninja Turtles,Action|Adventure|Comedy,98566.0
8475,"Giver, The",Drama|Sci-Fi,227156.0
8478,Let's Be Cops,Comedy|Crime,193893.0
8481,Sin City: A Dame to Kill For,Action|Crime|Thriller,189.0
8482,If I Stay,Drama,249164.0
8484,Coherence,Drama|Mystery|Sci-Fi|Thriller,220289.0
8485,"As Above, So Below",Horror|Thriller,256274.0
8488,"Guest, The",Thriller,241848.0
8489,Pride,Comedy|Drama,234200.0
